Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Views,Likes,Comments,Stream,EnergyLiveness,Album_type_compilation,Album_type_single,Licensed_False,Licensed_True,official_video_False,official_video_True,most_playedon_Youtube,Artist,Track,Album,Channel,Cluster
0.768,0.428,-8.156,0.0459,0.0489,0.000491,0.105,0.147,110.478,2.905116666666667,PARTYNEXTDOOR - PERSIAN RUGS (Official Audio),2742504.0,50716.0,791.0,57132607.0,4.076190476190476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1429.0,11159.0,7430.0,3933.0,0
0.443,0.536,-8.187,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,4.721416666666666,"Trippie Redd, PARTYNEXTDOOR – Excitement (Official Video)",19031259.0,409724.0,10719.0,182370142.0,5.36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1429.0,4798.0,7614.0,5324.0,3
0.431,0.7,-5.35,0.265,0.0901,0.0,0.216,0.73,157.871,3.05365,PARTYNEXTDOOR & Rihanna - BELIEVE IT [Official Lyrics Video],8457232.0,88632.0,1452.0,299809099.0,3.2407407407407405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1429.0,1397.0,7426.0,3933.0,1
0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,3.95845,Russ - Losin Control (Official Video),388114191.0,2400820.0,43000.0,603403571.0,2.4019607843137254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1597.0,8795.0,10363.0,4474.0,0
0.451,0.627,-4.59,0.127,0.591,0.00958,0.118,0.77,74.69,3.066666666666667,Russ - 3:15 (Breathe) (Official Video),9511374.0,139521.0,2472.0,73602954.0,5.313559322033899,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1597.0,213.0,206.0,4473.0,1
0.805,0.692,-2.142,0.301,0.273,0.0,0.126,0.601,145.904,2.6575333333333333,Russ - PUT YOU ON GAME (Official Audio),652910.0,27718.0,1462.0,6096748.0,5.492063492063491,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1597.0,11184.0,7457.0,4473.0,0
0.71,0.404,-10.04,0.379,0.484,0.0,0.0953,0.398,139.553,2.7642166666666665,Russ - What They Want (Official Video),375882869.0,3100649.0,49689.0,473672996.0,4.239244491080798,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1597.0,16617.0,10363.0,4474.0,2
0.766,0.548,-4.29,0.235,0.775,5.57e-06,0.1,0.424,82.944,2.69975,Russ - Psycho (Pt. 2) (Official Video),113253500.0,1875162.0,31476.0,415059824.0,5.48,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1597.0,11861.0,7959.0,4474.0,0
0.716,0.729,-6.313,0.117,0.0991,0.0,0.0842,0.276,131.975,3.778216666666667,Russ - Missin You Crazy (Official Video),81627102.0,613415.0,11018.0,298069966.0,8.657957244655583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1597.0,9738.0,11624.0,4474.0,0
0.587,0.61,-6.881,0.234,0.0402,0.0,0.167,0.556,130.063,2.601383333333333,Russ - Are You Entertained (Feat. Ed Sheeran) (Official Video),24822312.0,195069.0,6479.0,43758679.0,3.652694610778443,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1597.0,1192.0,906.0,4473.0,1
0.681,0.469,-10.803,0.0366,0.161,0.403,0.108,0.0373,130.022,3.70755,Russ - Cherry Hill (Official Video),12619352.0,159165.0,3953.0,144651000.0,4.342592592592593,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1597.0,2781.0,10363.0,4474.0,1
0.891,0.62,-6.822,0.157,0.176,1.59e-06,0.103,0.535,82.035,2.39025,Russ - HANDSOMER Remix (Feat. Ktlyn) (Official Video) (Starring Tiffany Haddish & Snoop Dogg),5143043.0,104712.0,3205.0,51325058.0,6.019417475728155,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1597.0,5886.0,4245.0,4473.0,3
0.846,0.748,-3.512,0.078,0.188,0.0,0.093,0.597,90.006,2.6786666666666665,Russ - BEST ON EARTH (Feat. BIA) (Official Video) ft. BIA,42789456.0,558524.0,12399.0,201752935.0,8.043010752688172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1597.0,1402.0,8506.0,4474.0,1
0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,3.43245,DJ Snake - Let Me Love You ft. Justin Bieber,1207876791.0,8796173.0,188660.0,1724608032.0,5.303703703703703,0.0,0.0,0.0,1.0,0.0,1.0,0.0,418.0,8406.0,3270.0,1189.0,3
0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,3.5416666666666665,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",2414201716.0,18776025.0,552969.0,1379765140.0,12.476635514018694,0.0,0.0,0.0,1.0,0.0,1.0,1.0,418.0,14411.0,1890.0,1189.0,0
0.583,0.695,-5.336,0.0423,0.0141,0.0,0.0527,0.224,104.879,3.6762166666666665,DJ Snake - Middle ft. Bipolar Sunshine,341127973.0,2901564.0,74244.0,942048801.0,13.18785578747628,0.0,0.0,0.0,1.0,0.0,1.0,0.0,418.0,9653.0,3270.0,1189.0,0
0.8,0.837,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015,3.76,"DJ Snake, Ozuna, Megan Thee Stallion, LISA of BLACKPINK - SG (Official Music Video)",189936927.0,4965978.0,339120.0,200709786.0,9.258849557522124,0.0,1.0,0.0,1.0,0.0,1.0,0.0,418.0,12666.0,8505.0,1189.0,0
0.694,0.758,-2.986,0.218,0.278,1.34e-06,0.102,0.371,192.091,3.086583333333333,"DJ Snake, J Balvin, Tyga - Loco Contigo",447679035.0,4671473.0,65560.0,729304558.0,7.431372549019608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,418.0,8686.0,1890.0,1189.0,3
0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,2.942683333333333,Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video),3324834868.0,16211071.0,450170.0,1713070715.0,1.4318584070796463,0.0,0.0,1.0,0.0,1.0,0.0,1.0,418.0,8331.0,7606.0,3264.0,0
0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,3.5622166666666666,"DJ Snake, Lil Jon - Turn Down for What",1144905841.0,10125760.0,400600.0,486837929.0,14.017543859649123,0.0,1.0,0.0,1.0,0.0,1.0,1.0,418.0,15693.0,10687.0,1189.0,2
0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4.1211166666666665,"DJ Snake, AlunaGeorge - You Know You Like It (Audio)",86984837.0,761155.0,16876.0,446555806.0,2.369281045751634,0.0,1.0,0.0,1.0,0.0,1.0,0.0,418.0,17252.0,11572.0,1189.0,2
0.72,0.978,-4.495,0.0595,0.00147,0.819,0.0283,0.196,127.984,3.5,DJ Snake x Wade - Guddi Riddim (ft. Nooran Sisters) [Official Visualizer],942983.0,44614.0,1004.0,4432232.0,34.5583038869258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,418.0,5850.0,4212.0,1189.0,3
0.503,0.783,-4.761,0.0385,0.0221,0.00223,0.14,0.213,125.122,3.008,DJ Snake - You Are My High (Official Audio),21777384.0,522018.0,8865.0,112129800.0,5.592857142857143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,418.0,15779.0,10725.0,1185.0,2
0.817,0.816,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982,3.171466666666667,Migos - Stir Fry (Official Video),89858897.0,873880.0,39387.0,560051523.0,5.132075471698113,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1271.0,13960.0,2387.0,3466.0,0
0.682,0.559,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,3.20785,"Mustard, Migos - Pure Water",205799704.0,1357482.0,19924.0,624724646.0,1.6250000000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1271.0,11887.0,7641.0,3651.0,0
0.907,0.633,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,4.60245,Migos - Walk It Talk It ft. Drake (Official Video),402051856.0,3589336.0,111565.0,675438899.0,5.971698113207547,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1271.0,16379.0,2387.0,3466.0,2
0.926,0.666,-5.314,0.244,0.0611,0.0,0.123,0.168,127.079,5.719166666666666,Migos - Bad and Boujee ft Lil Uzi Vert [Official Video],1189718607.0,7307104.0,253621.0,847911334.0,5.414634146341464,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1271.0,1539.0,2386.0,3465.0,1
0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,5.051283333333333,"Migos, Nicki Minaj, Cardi B - MotorSport (Official Video)",663194171.0,3960120.0,215678.0,537468650.0,1.593846153846154,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1271.0,9877.0,2387.0,3466.0,0
0.936,0.585,-6.914,0.125,0.0142,0.0,0.132,0.242,124.991,4.256316666666667,Migos - Narcos,155347659.0,1434243.0,47679.0,386980718.0,4.431818181818182,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1271.0,10202.0,2387.0,3466.0,0
0.89,0.633,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,3.8847833333333335,Gucci Mane - I Get The Bag feat. Migos [Official Music Video],560391013.0,2658877.0,62534.0,488773399.0,6.374622356495468,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1271.0,6683.0,6643.0,2038.0,3
0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,3.846883333333333,"Calvin Harris - Slide (Official Audio) ft. Frank Ocean, Migos",167212915.0,1194745.0,25791.0,884122006.0,3.12992125984252,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1271.0,13486.0,3879.0,850.0,0
0.92,0.675,-5.661,0.263,0.307,0.0,0.104,0.749,141.967,5.06735,Migos - Slippery feat. Gucci Mane [Official Video],496618345.0,2504892.0,52843.0,556113740.0,6.490384615384616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1271.0,13491.0,2386.0,3465.0,0
0.793,0.344,-9.757,0.357,0.112,1.68e-06,0.15,0.45,166.105,3.898,"Migos - ""Notice Me"" ft. Post Malone (music video)",140357.0,2100.0,39.0,219371216.0,2.293333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1271.0,10660.0,2387.0,4192.0,0
0.585,0.55,-7.342,0.0255,0.408,3.97e-05,0.115,0.839,78.176,3.638,Tyler Childers - All Your'n (Official Video),19441959.0,115317.0,2812.0,154468718.0,4.782608695652174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,861.0,2317.0,5358.0,1
0.536,0.574,-6.705,0.0254,0.75,0.00277,0.105,0.877,87.194,3.749116666666666,Tyler Childers | Feathered Indians,33144074.0,116137.0,3626.0,259570075.0,5.466666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,4974.0,7983.0,2845.0,3
0.539,0.16,-13.285,0.0329,0.881,0.000268,0.105,0.322,81.446,3.058883333333333,Tyler Childers - Lady May,31870848.0,0.0,0.0,194269891.0,1.523809523809524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1927.0,8214.0,7983.0,5355.0,0
0.447,0.341,-9.769,0.0457,0.806,2.05e-06,0.686,0.371,138.969,2.9186666666666667,Shake the Frost - Tyler Childers,12444426.0,66156.0,1806.0,98772692.0,0.4970845481049563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,13149.0,5826.0,4307.0,0
0.566,0.325,-8.819,0.0439,0.732,0.0,0.317,0.511,78.822,3.3666666666666667,Tyler Childers - Follow You To Virgie | OurVinyl Sessions,9513268.0,41477.0,905.0,68074120.0,1.025236593059937,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1927.0,5187.0,10714.0,3919.0,3
0.696,0.583,-6.384,0.0307,0.629,0.0,0.123,0.543,79.057,3.4802166666666667,Tyler Childers - Way of the Triune God (Hallelujah Version (Audio)),1285834.0,12417.0,198.0,14409735.0,4.739837398373983,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,16466.0,1821.0,5358.0,2
0.488,0.284,-11.039,0.0551,0.735,0.0,0.319,0.398,149.952,3.4,Tyler Childers - Nose On The Grindstone | OurVinyl Sessions,35403107.0,206211.0,4597.0,125145609.0,0.8902821316614419,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1927.0,10616.0,10714.0,3919.0,0
0.607,0.739,-5.503,0.0274,0.114,0.000234,0.192,0.875,84.467,4.679783333333333,Tyler Childers - Whitehouse Road,53866517.0,0.0,0.0,118822616.0,3.848958333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,16778.0,7983.0,5355.0,2
0.374,0.585,-9.436,0.054,0.748,0.0,0.821,0.654,176.859,2.9953333333333334,"Tyler Childers “Charleston Girl” Live at House of Blues Boston, MA, December 10, 2019",39611.0,373.0,21.0,68872482.0,0.7125456760048721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,2738.0,5826.0,334.0,1
0.333,0.457,-7.295,0.0307,0.241,0.0399,0.16,0.279,172.143,3.389333333333333,Tyler Childers - Tattoos (New Song),518154.0,2436.0,98.0,48762715.0,2.85625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1927.0,14476.0,7983.0,3614.0,2
0.595,0.784,-4.878,0.102,0.216,0.0,0.0608,0.479,124.111,3.0621,"Galantis, David Guetta & Little Mix - Heartbreak Anthem (Official Music Video)",49458308.0,571529.0,40364.0,378545558.0,12.894736842105264,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1094.0,6143.0,4398.0,1887.0,3
0.529,0.614,-5.032,0.0479,0.215,0.0,0.277,0.141,92.972,4.1635,Little Mix - Secret Love Song (Official Video) ft. Jason Derulo,449703232.0,3240471.0,95045.0,552687880.0,2.216606498194946,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1094.0,12987.0,3988.0,6229.0,0
0.566,0.855,-4.016,0.211,0.0372,0.000157,0.181,0.517,172.966,4.1306666666666665,Little Mix - Power (Official Video) ft. Stormzy,393044453.0,3784491.0,131656.0,178849188.0,4.723756906077348,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1094.0,11743.0,4073.0,6229.0,0
0.773,0.747,-4.061,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,4.104,Little Mix - Shout Out to My Ex (Official Video),466132720.0,3470869.0,159680.0,668108317.0,6.853211009174312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1094.0,13258.0,4073.0,6229.0,0
0.776,0.875,-5.535,0.0575,0.0343,0.0,0.314,0.849,111.988,3.5297666666666667,Little Mix - Black Magic (Official Video),950319808.0,7592180.0,210965.0,546877034.0,2.786624203821656,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1094.0,1935.0,3988.0,6229.0,1
0.437,0.351,-6.823,0.0313,0.566,0.0,0.0888,0.383,68.659,3.4415666666666667,Little Mix ~ Love Me Or Leave Me ~ Lyrics,7713740.0,79831.0,1242.0,180749933.0,3.952702702702702,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1094.0,8885.0,3988.0,4489.0,3
0.638,0.878,-3.639,0.0484,0.0151,0.000223,0.308,0.481,103.948,2.9466666666666668,Anne-Marie & Little Mix - Kiss My (Uh Oh) [Official Video],23276216.0,522147.0,25739.0,119711678.0,2.8506493506493507,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1094.0,7860.0,10354.0,389.0,0
0.783,0.63,-4.985,0.044,0.211,0.0,0.3,0.822,106.053,3.29645,Little Mix - Love Me Like You (Official Video),248415927.0,1888240.0,47550.0,175800675.0,2.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1094.0,8878.0,3988.0,6229.0,3
0.448,0.824,-4.249,0.057,0.0739,0.0,0.113,0.419,119.965,3.56155,Little Mix - Sweet Melody (Official Video),138880378.0,1755047.0,383099.0,205861097.0,7.292035398230088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1094.0,14219.0,2232.0,6229.0,0
0.754,0.854,-3.449,0.0608,0.177,0.0,0.0808,0.8,75.002,3.828666666666667,Little Mix - Woman Like Me (Official Video) ft. Nicki Minaj,345283215.0,3454773.0,125651.0,470966154.0,10.56930693069307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1094.0,16931.0,5446.0,6229.0,2
0.651,0.947,-3.669,0.0539,0.305,0.0,0.92,0.722,158.046,2.5783666666666667,0,0.0,0.0,0.0,101263892.0,1.0293478260869564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.0,2076.0,1562.0,6.0,1
0.629,0.864,-4.179,0.059,0.105,0.0,0.431,0.678,153.937,2.7186666666666666,0,0.0,0.0,0.0,34794087.0,2.0046403712296983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.0,11446.0,7637.0,6.0,0
0.627,0.949,-4.16,0.0531,0.0568,0.0,0.645,0.682,146.079,2.776683333333333,0,0.0,0.0,0.0,95329158.0,1.4713178294573643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,10256.0,5016.0,6.0,0
0.687,0.786,-5.527,0.0444,0.361,0.0,0.892,0.483,115.959,2.7074,0,0.0,0.0,0.0,40474396.0,0.8811659192825112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,4790.0,5017.0,6.0,1
0.606,0.908,-6.201,0.0565,0.556,0.0,0.19,0.798,171.966,2.3490333333333333,0,0.0,0.0,0.0,247602375.0,4.778947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,1646.0,897.0,6.0,1
0.627,0.532,-6.668,0.0413,0.723,0.0,0.934,0.433,144.808,2.5165,0,0.0,0.0,0.0,21510851.0,0.569593147751606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,2762.0,5016.0,6.0,1
0.524,0.843,-3.456,0.0309,0.309,0.0,0.681,0.47,103.107,3.1738833333333334,0,0.0,0.0,0.0,39083115.0,1.237885462555066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,9270.0,6254.0,6.0,0
0.744,0.948,-3.876,0.0686,0.151,0.0,0.426,0.941,156.054,2.2032833333333333,0,0.0,0.0,0.0,1299144.0,2.2253521126760565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.0,15557.0,5704.0,6.0,2
0.679,0.767,-5.058,0.133,0.69,0.0,0.805,0.603,112.901,2.68995,0,0.0,0.0,0.0,89406160.0,0.9527950310559006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.0,3597.0,737.0,6.0,1
0.676,0.929,-4.684,0.0566,0.359,0.0,0.958,0.673,146.079,2.313683333333333,0,0.0,0.0,0.0,1157162.0,0.9697286012526096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,788.0,3336.0,5704.0,6.0,1
0.625,0.34,-10.754,0.0371,0.655,1.28e-06,0.137,0.396,139.982,5.192633333333333,Kaadhal En Kaviye (Tamil) | SALMON 3D | Sid Sriram | Vijay Yesudas | Shalil Kallur | Sreejith,12222628.0,364323.0,4034.0,60770679.0,2.4817518248175183,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1683.0,7634.0,5222.0,2883.0,3
0.602,0.388,-12.098,0.0536,0.334,3.7e-05,0.126,0.3,140.006,4.077816666666667,Love Today - Ennai Vittu Lyric | @MorattuSingle  | Yuvan Shankar Raja | AGS,22287496.0,349071.0,4789.0,21980285.0,3.0793650793650795,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1683.0,4577.0,3290.0,4772.0,1
0.567,0.369,-9.413,0.0453,0.377,0.0,0.0939,0.179,113.341,4.59375,Urike Urike - Video Song | HIT 2 | Adivi Sesh | Meenakshi | MM Sreelekha | Sid Sriram,9969930.0,94653.0,907.0,7517806.0,3.929712460063898,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1683.0,16009.0,10881.0,4583.0,2
0.563,0.432,-7.862,0.0278,0.818,7.61e-06,0.119,0.348,76.499,3.3041666666666667,"Yaen Ennai Pirindhaai Video Song | Adithya Varma Songs |Dhruv Vikram,Banita Sandhu|Gireesaaya|Radhan",70763104.0,866456.0,13454.0,63835718.0,3.630252100840336,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1683.0,17111.0,523.0,201.0,2
0.72,0.692,-6.354,0.0894,0.291,0.0,0.177,0.52,110.011,3.9593166666666666,"Viruman - Kanja Poovu Kannala Video | Karthi, Aditi Shankar | Yuvan Shankar Raja | Muthaiya",38525579.0,259150.0,3072.0,35093727.0,3.9096045197740112,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1683.0,7675.0,5260.0,4772.0,3
0.261,0.603,-6.733,0.0367,0.558,0.0,0.184,0.207,158.125,5.878516666666667,Ennodu Nee Irundhaal | Sid Sriram rendition,534559.0,29411.0,2121.0,37409758.0,3.277173913043478,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1683.0,4579.0,4668.0,4679.0,1
0.575,0.577,-6.674,0.0432,0.451,3.98e-06,0.264,0.157,90.012,4.7034666666666665,0,0.0,0.0,0.0,47118409.0,2.185606060606061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1683.0,7647.0,5235.0,6.0,3
0.556,0.521,-10.811,0.0321,0.632,0.000582,0.102,0.355,127.956,5.5450333333333335,Mudhal Nee Mudivum Nee - Title Track Video | Darbuka Siva | Sid Sriram | Thamarai,86052868.0,985654.0,15247.0,49525414.0,5.107843137254903,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1683.0,9938.0,6662.0,4775.0,0
0.392,0.574,-5.744,0.0336,0.627,0.0,0.532,0.446,65.528,4.0387,Kalaavathi - Video Song | Sarkaru Vaari Paata | Mahesh Babu | Keerthy Suresh | Thaman S | Parasuram,70564772.0,411636.0,6649.0,38063341.0,1.0789473684210524,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1683.0,7659.0,5246.0,4583.0,3
0.724,0.596,-6.58,0.0289,0.651,0.0,0.0692,0.605,108.011,4.113433333333333,"Kalalo Kooda Music Video | Liger (Telugu) | Vijay Deverakonda, Ananya Panday | Tanishk Bagchi",7550886.0,105541.0,1163.0,5493570.0,8.61271676300578,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1683.0,7660.0,5758.0,4772.0,3
0.559,0.871,-5.338,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,3.565333333333333,TV Girl - Lovers Rock,1439897.0,55985.0,1325.0,284376259.0,9.072916666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,8943.0,3821.0,6082.0,0
0.67,0.905,-6.855,0.129,0.669,0.000227,0.349,0.563,104.965,2.7977333333333334,tv girl - not allowed,51387.0,1980.0,95.0,288381248.0,2.593123209169055,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,10627.0,11345.0,5845.0,0
0.625,0.659,-5.669,0.0337,0.12,0.0,0.17,0.594,113.551,3.3160166666666666,TV Girl - Cigarettes Out The Window,9588.0,316.0,20.0,148314997.0,3.876470588235294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,2862.0,11345.0,397.0,1
0.605,0.942,-4.549,0.0655,0.016,0.0,0.137,0.8,106.562,3.489116666666667,Birds Dont Sing (Very Official Video),176874.0,5368.0,148.0,56449797.0,6.875912408759123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1778.0,1909.0,3821.0,4947.0,1
0.727,0.919,-4.562,0.0285,0.165,0.0111,0.306,0.92,115.816,3.240883333333333,TV Girl // Louise Lyrics (Lyric Video),26269.0,581.0,15.0,20401263.0,3.003267973856209,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,8823.0,3821.0,6416.0,3
0.673,0.886,-4.347,0.0282,0.302,0.348,0.0792,0.679,140.586,2.533333333333333,TV Girl - It Almost Worked,55772.0,1804.0,60.0,8135341.0,11.186868686868689,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,7322.0,10160.0,1270.0,0
0.501,0.547,-7.961,0.0243,0.225,0.912,0.288,0.225,87.692,3.796,The Blonde - TV Girl,851.0,24.0,6.0,19364063.0,1.899305555555556,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,14786.0,3821.0,1587.0,0
0.643,0.891,-4.404,0.0322,0.642,0.085,0.119,0.886,95.813,3.562666666666667,TV Girl - Hate Yourself [Lyrics],83208.0,1829.0,65.0,22723621.0,7.487394957983193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,6050.0,3821.0,781.0,3
0.58,0.69,-9.52,0.0267,0.568,0.0221,0.226,0.922,89.981,3.783333333333333,TV Girl - Loving Machine,86056.0,2249.0,71.0,9938662.0,3.053097345132743,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,8948.0,11345.0,5888.0,0
0.678,0.64,-7.486,0.0268,0.283,0.00067,0.682,0.701,90.058,2.591666666666667,Jordana & TV Girl - Better in the Dark,32631.0,1455.0,68.0,7318059.0,0.93841642228739,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1778.0,1843.0,9468.0,1270.0,1
0.787,0.677,-2.825,0.228,0.199,0.000316,0.0584,0.966,179.951,4.060383333333333,BLESSD ? DE LA GHETTO ? DARELL | INSTAGRAM REMIX  ?? ( VIDEO OFICIAL ),19165408.0,218959.0,23746.0,21781608.0,11.592465753424658,0.0,0.0,1.0,0.0,1.0,0.0,0.0,437.0,7238.0,8950.0,523.0,3
0.746,0.7,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044,3.76555,Sech - Otro Trago ft. Darell (Video Oficial),657079989.0,5070860.0,94502.0,633554007.0,6.363636363636363,0.0,0.0,0.0,1.0,0.0,1.0,1.0,437.0,11074.0,9449.0,4617.0,0
0.846,0.659,-5.277,0.259,0.643,0.0,0.119,0.497,94.195,3.1218666666666666,Brytiago x Darell - Asesina (Video Oficial),539838191.0,2617948.0,16860.0,289710781.0,5.537815126050421,0.0,1.0,0.0,1.0,0.0,1.0,1.0,437.0,1240.0,944.0,776.0,1
0.819,0.596,-7.009,0.318,0.225,1.19e-06,0.138,0.622,165.951,3.759033333333333,"Darell, Brytiago - Velitas (Official Video)",280392736.0,1473683.0,12428.0,206846263.0,4.318840579710145,0.0,1.0,0.0,1.0,0.0,1.0,1.0,437.0,16104.0,10956.0,1248.0,2
0.925,0.9,-4.361,0.143,0.355,0.00608,0.124,0.804,120.031,3.3583333333333334,El Alfa x Darell x Noriel - 4K (Video Oficial),173107787.0,1459895.0,38447.0,141499375.0,7.258064516129033,0.0,1.0,0.0,1.0,0.0,1.0,1.0,437.0,234.0,223.0,1534.0,1
0.918,0.602,-3.986,0.115,0.401,7.28e-06,0.0805,0.158,96.518,4.594883333333334,"Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna - Te Bote Remix (Video Oficial)",2354418112.0,10169573.0,478456.0,96075345.0,7.478260869565217,0.0,1.0,0.0,1.0,0.0,1.0,1.0,437.0,14505.0,9706.0,1785.0,2
0.894,0.796,-3.119,0.0807,0.156,0.000106,0.118,0.408,99.993,4.005116666666667,"Darell, Farruko - Caliente (Official Video)",87899277.0,687083.0,8800.0,78037494.0,6.745762711864408,0.0,1.0,0.0,1.0,0.0,1.0,1.0,437.0,2447.0,1783.0,1248.0,1
0.64,0.529,-6.785,0.0893,0.372,0.0,0.0782,0.177,128.101,5.078883333333334,Ojala - Bryant Myers ft Almighty X Darell X De La Ghetto [Video Oficial],8919.0,144.0,0.0,56049759.0,6.764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,437.0,10846.0,5525.0,1493.0,0
